position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
ol,Rodney Hudson,"Mobile, Alabama",B. C. Rain,0,276,,3,,17,Florida State,2007
ol,Kyle Hix,"Aledo, Texas",Aledo,78,290,,4,,17,Texas,2007
rb,Antwain Easterling,"Miami, Florida",Northwestern,65,195,,4,,17,Southern Miss,2007
qb,Clint Brewster,"Denver, Colorado",Mullen,78,187,,3,,17,Minnesota,2007
de,Solomon Thomas,"West Chester, Ohio",Lakota West,0,210,,4,,17,Ohio State,2007
ol,Blake Behrens,"Phoenix, Arizona",Brophy Prep,78,280,,3,,17,Colorado,2007
lb,Casey Matthews,"Westlake Village, California",Oaks Christian,78,220,,3,,17,Oregon,2007
te,Bruce Figgins,"Columbus, Georgia",Shaw,0,238,,3,,17,Georgia,2007
db,C.J. Peake,"Trotwood, Ohio",Trotwood-Madison,0,216,,4,,17,Louisville,2007
wr,Dion Lecorn,"Ocala, Florida",Trinity Catholic,0,192,,4,,17,South Carolina,2007
qb,Jake Gelakoska,"Mill Creek, Washington",Jackson,78,206,,3,,17,Oregon State,2007
ath,Cedric Everson,"Detroit, Michigan",Mumford,78,178,,4,,17,Iowa,2007
lb,Brian Rolle,"Immokalee, Florida",Immokalee,0,202,,4,,17,Ohio State,2007
de,Justin Trattou,"Ramsey, New Jersey",Don Bosco Prep,78,230,,4,,17,Florida,2007
rb,Brandon Pendergrass,"Royal Palm Beach, Florida","",65,181,,3,,17,Wake Forest,2007
qb,Patrick Witt,"Wylie, Texas",Wylie,0,215,,3,,18,Nebraska,2007
qb,Nick Fanuzzi,"San Antonio, Texas",Churchill,78,200,,3,,18,Alabama,2007
ol,Emeka Iweka,"Seattle, Washington",Rainier Beach,78,290,,4,,18,Washington,2007
ath,Bert Reed,"Panama City, Florida",Bay,65,165,,4,,18,Florida State,2007
rb,Daniel Herron,"Warren, Ohio",Harding,65,190,,4,,18,Ohio State,2007
dt,Kaniela Tuipulotu,"Kahuku, Hawaii",Kahuku,78,280,,4,,18,Arizona,2007
db,Ahmad Black,"Lakeland, Florida",Lakeland,65,170,,4,,18,Florida,2007
lb,Blake Lawrence,"Overland Park, Kansas",Shawnee Mission West,0,199,,4,,18,Nebraska,2007
te,Brent Slusher,"Pineville, Kentucky",Bell County,0,221,,3,,18,Auburn,2007
ol,Arthur Ray Jr.,"Chicago, Illinois",Mt. Carmel,0,297,,3,,18,Michigan State,2007
ol,Grant Garner,"Mesquite, Texas",North Mesquite,78,260,,3,,18,Oklahoma State,2007
wr,Rashad Mason,"Nashville, Tennessee",Pearl-Cohn,78,215,,4,,18,North Carolina,2007
de,Ryan Van Bergen,"Whitehall, Michigan","",78,260,,4,,18,Michigan,2007
de,Kerry Neal,"Bunn, North Carolina",Bunn,78,234,,4,,18,Notre Dame,2007
lb,Quillie Odom,"Potomac, Virginia",Osbourn Park,78,200,,3,,18,Virginia Tech,2007
db,Anthony Morris,"Harvey, Illinois",Thornton Township,78,200,,4,,18,Illinois,2007
rb,James Davis,"Monrovia, California",Monrovia,0,181,,3,,18,Wyoming,2007
wr,Alphonso Bryant,"Homestead, Florida",Homestead,78,190,,4,,19,UCF,2007
ol,D.J. Looney,"Birmingham, Alabama",Oak Mountain,78,275,,3,,19,Mississippi State,2007
ol,Nick Claytor,"Gainesville, Georgia",Gainesville High School,0,312,,4,,19,Georgia Tech,2007
rb,Dale Martin,"Bolingbrook, Illinois","",65,195,,4,,19,Louisville,2007
ol,Gino Gradkowski,"Pittsburgh, Pennsylvania",Seton La Salle,0,287,,3,,19,West Virginia,2007
db,Ryan Murphy,"Lawrence, Kansas",Free State,0,171,,4,,19,Kansas,2007
de,William Yancy,"Glendale, Arizona",Ironwood,78,223,,4,,19,Nebraska,2007
lb,Jermaine Love,"Garland, Texas",North Garland,65,220,,4,,19,Arkansas,2007
te,Steve Watson,"Denver, Colorado",Mullen,78,235,,3,,19,Michigan,2007
ath,John Williams,"Breaux Bridge, Louisiana",Breaux Bridge,65,175,,4,,19,LSU,2007
qb,Cody Catalina,"Greensburg, Pennsylvania",Central Catholic,0,200,,3,,19,Syracuse,2007
de,Levar Brown,"Rosenberg, Texas",Lamar Consolidated,78,240,,3,,19,Arizona,2007
qb,Travaris Cadet,"Miami, Florida",Central,0,193,,3,,19,Toledo,2007
dt,Ted Laurent,"Powder Springs, Georgia",McEachern,78,285,,4,,19,Mississippi,2007
lb,Brad Jefferson,"Wrightsville, Georgia",Johnson County,78,205,,3,,19,Georgia Tech,2007
db,Diauntae Morrow,"Lakewood, Ohio",St. Edward,0,179,,4,,19,Iowa,2007
lb,Travis Lewis,"San Antonio, Texas",San Antonio Lee,78,213,,4,,20,Oklahoma,2007
qb,Samson Szakacsy,"Camarillo, California",Camarillo,78,190,,3,,20,Arizona State,2007
wr,Markques Simas,"San Diego, California",Mira Mesa,0,198,,4,,20,Colorado,2007
dt,Jarvis Jenkins,"Central, South Carolina",Daniel,0,308,,4,,20,Clemson,2007
db,Courtney Viney,"Fresno, California",Edison,0,160,,3,,20,UCLA,2007
ol,Patrick Crump,"Hoover, Alabama",Hoover,78,285,,3,,20,Alabama,2007
rb,Derrick Washington,"Peculiar, Missouri",Raymore-Peculiar,0,194,,4,,20,Missouri,2007
ath,Brandon Paul,"Tallahassee, Florida",Lincoln,65,185,,4,,20,Florida State,2007
lb,Jourdan Brooks,"Germantown, Maryland",Seneca Valley,0,247,,3,,20,Rutgers,2007
de,Christian Tupou,"Sacramento, California",Grant,78,260,,4,,20,USC,2007
te,Mitch Joseph,"New Iberia, Louisiana",Catholic,0,243,,3,,20,LSU,2007
ol,Josh Dworaczyk,"New Iberia, Louisiana",Catholic,0,263,,4,,20,LSU,2007
de,Kevion Latham,"Greensboro, North Carolina",Page,78,233,,3,,20,Penn State,2007
db,Quincy Landingham,"Bloomfield Hills, Michigan",Lahser,0,202,,4,,20,Wisconsin,2007
qb,Chris Smith,"South Point, Ohio",South Point,78,220,,3,,20,Marshall,2007
db,Jamire Williams,"Jacksonville, Florida",First Coast,78,180,,3,,21,South Carolina,2007
qb,Ronnie Fouch,"Redlands, California",East Valley,78,180,,3,,21,Washington,2007
lb,D.J. Holt,"Encino, California",Crespi,0,236,,3,,21,California,2007
lb,Melvin Ingram,"Hamlet, North Carolina",Richmond County,0,224,,4,,21,South Carolina,2007
db,Chris Conte,"Los Angeles, California",Loyola,0,180,,4,,21,California,2007
te,Alex Russian,"Round Rock, Texas",Round Rock,0,231,,3,,21,LSU,2007
de,Kentravis Aubrey,"Bastrop, Louisiana",Bastrop,78,285,,4,,21,LSU,2007
ath,Stevan Ridley,"Natchez, Mississippi",Trinity Episcopal,0,211,,4,,21,LSU,2007
ol,Blake DeChristopher,"Midlothian, Virginia",Clover Hill,78,300,,4,,21,Virginia Tech,2007
dt,Tydreke Powell,"Ahoskie, North Carolina",Hertford County,0,298,,4,,21,North Carolina,2007
ol,Jayson Palmgren,"Kansas City, Missouri",North Kansas City,0,295,,3,,21,Missouri,2007
rb,Ryan Houston,"Matthews, North Carolina",Butler,78,245,,3,,21,North Carolina,2007
rb,Malcolm Harris,"Paterson, New Jersey",Paterson Catholic,0,168,,3,,19,Purdue,2007
qb,Rodney Cox,"Angier, North Carolina",Harnett Central,78,228,,3,,21,East Carolina,2007
de,Rufus Williams,"Titusville, Florida",Astronaut,78,225,,3,,21,Tennessee,2007
dt,Rolando Melancon,"Lutcher, Louisiana",Lutcher,78,260,,4,,22,Tennessee,2007
rb,Shawnbrey McNeal,"Dallas, Texas",Madison,0,181,,3,,22,Miami (FL),2007
de,Sam Fehoko,"Honolulu, Hawaii",Farrington,78,220,,3,,22,Texas Tech,2007
de,Weslye Saunders,"Durham, North Carolina",Riverside,0,270,,4,,22,South Carolina,2007
lb,Eltoro Freeman,"Alexander City, Alabama",Benjamin Russell,0,199,,4,,22,Auburn,2007
te,Andrew Devlin,"Pittsburgh, Pennsylvania",Mt. Lebanon,78,255,,3,,22,Virginia,2007
db,Chase Minnifield,"Lexington, Kentucky",Henry Clay,78,185,,4,,22,Virginia,2007
ol,Andrew Nuss,"Ashburn, Virginia",Stone Bridge,0,290,,4,,22,Notre Dame,2007
ath,Tony Logan,"Piscataway, New Jersey",Piscataway,0,170,,4,,22,Maryland,2007
qb,Dan Persa,"Bethlehem, Pennsylvania",Liberty,0,201,,3,,22,Northwestern,2007
wr,Nick Toon,"Madison, Wisconsin",Middleton High,78,200,,4,,22,Wisconsin,2007
db,Aaron Henry,"Immokalee, Florida",Immokalee,0,169,,3,,22,Wisconsin,2007
qb,Charlie Russell,"Morgantown, West Virginia",Morgantown,78,215,,3,,22,West Virginia,2007
qb,Ryan Tannehill,"Big Spring, Texas",Big Spring,0,193,,3,,23,Texas A&M,2007
db,Ryan Williams,"Mobile, Alabama",B. C. Rain,0,182,,3,,23,Auburn,2007
de,Sam Acho,"Dallas, Texas",St. Mark's,78,250,,3,,23,Texas,2007
te,Rhett Ellison,"Mountain View, California",St. Francis,78,230,,3,,23,USC,2007
qb,Matt Ballenger,"Nampa, Idaho",Skyview,0,203,,3,,23,Colorado,2007
rb,Curtis Shaw,"Stockton, California",Lincoln,0,178,,3,,23,Washington,2007
de,Jabaal Sheard,"Hollywood, Florida",Hollywood Hills,0,240,,3,,23,Pittsburgh,2007
db,Glenn Love,"Chandler, Arizona",Hamilton,78,205,,3,,23,UCLA,2007
wr,Drew Davis,"Denver, Colorado",Montbello,0,210,,4,,23,Oregon,2007
ol,Lamar Milstead,"Washington, District of Columbia",Ballou,0,266,,4,,23,Virginia,2007
lb,Carlton Johnson,"Lynn Haven, Florida",Mosley,0,184,,4,,23,Auburn,2007
dt,Nick Jenkins,"Damascus, Maryland",Good Counsel,0,282,,4,,23,Virginia,2007
lb,Jared Detrick,"Newport News, Virginia",Woodside,78,235,,3,,23,Virginia,2007
ath,Johnnie Lee Dixon,"Belle Glade, Florida",Glades Central,65,176,,4,,23,Auburn,2007
ol,Tanner Strickland,"Nashville, Georgia",Berrien,78,315,,3,,23,Georgia,2007
lb,George White,"Flint, Michigan",Carman Ainsworth,78,252,,3,,24,Missouri,2007
ath,Devon Torrence,"Canton, Ohio",Canton South,78,200,,4,,24,Ohio State,2007
dt,Alfred McCullough,"Athens, Alabama",Athens,78,297,,4,,24,Alabama,2007
de,Michael Ebbitt,"Westlake Village, California",Oaks Christian,78,245,,3,,24,Texas A&M,2007
te,Savai'i Eselu,"Honolulu, Hawaii",Moanalua,0,245,,3,,24,California,2007
db,Vance Cuff,"Moultrie, Georgia",Colquitt County,65,170,,3,,24,Georgia,2007
ol,Lonnie Edwards,"Brownsboro, Texas",Brownsboro,78,305,,4,,24,Texas Tech,2007
db,Derek Knight,"Detroit, Michigan",Renaissance,78,192,,3,,24,West Virginia,2007
qb,Clay Belton,"Clayton, Ohio",Northmont,0,220,,3,,24,Miami (OH),2007
lb,Will Thompson,"Jersey City, New Jersey",St. Peter's Prep,78,230,,3,,24,Boston College,2007
de,Rennie Moore Jr.,"St. Marys, Georgia",Camden County,78,260,,3,,24,Clemson,2007
wr,Jay Smith,"Norfolk, Virginia",Lake Taylor,78,200,,4,,24,North Carolina State,2007
ol,Emeka Nwankwo,"Hollywood, Florida",Chaminade Madonna,0,285,,3,,24,Notre Dame,2007
qb,Joe Chaisson,"Beaumont, Texas",Westbrook,0,167,,3,,24,Arkansas,2007
de,Brandon Joiner,"Killeen, Texas",Shoemaker,78,230,,3,,25,Arkansas State,2007
dt,Luther Davis,"West Monroe, Louisiana",West Monroe,78,254,,4,,25,Alabama,2007
db,Deshaun Barnes,"Tallahassee, Florida",Lincoln,78,195,,3,,25,Tennessee,2007
te,Andrew Szczerba,"Wilmington, Delaware",Salesianum School,78,265,,3,,25,Penn State,2007
wr,Mark Dell,"Farmington Hills, Michigan",Harrison,0,177,,4,,21,Michigan State,2007
ol,Stuart Hines,"Bowling Green, Kentucky",Bowling Green,78,280,,3,,25,Kentucky,2007
wr,Taurian Washington,"Orchard Lake, Michigan",St. Mary's,0,167,,4,,,Ohio State,2007
qb,Larry Smith,"Prattville, Alabama",Prattville,0,194,,3,,25,Vanderbilt,2007
lb,Brandon Herron,"Sugar Land, Texas",Dulles,0,198,,3,,25,Michigan,2007
ol,Kevin Bryant,"Lauderdale Lakes, Florida",Boyd Anderson,78,380,,3,,25,North Carolina,2007
ath,Harrison Smith,"Knoxville, Tennessee",Catholic,0,201,,4,,25,Notre Dame,2007
db,C.J. Fleming,"Highland Springs, Virginia",Highland Springs,0,165,,3,,25,Tennessee,2007
rb,Jamar Taylor,"Lakeland, Florida",Lakeland,0,204,,3,,25,Alabama,2007
de,Matthew Masifilo,"`Ewa Beach, Hawaii",Campbell,0,258,,3,,25,Stanford,2007
lb,Jacody Coleman,"Beaumont, Texas",Westbrook,0,229,,3,,25,Iowa,2007
qb,David Legree,"Brooklyn, New York",South Shore,78,210,,3,,25,Syracuse,2007
ol,Po'u Palelei,"Las Vegas, Nevada",Bishop Gorman,0,330,,3,,26,Arizona State,2007
lb,Korey Williams,"New Orleans, Louisiana",Edna Karr,78,233,,3,,26,Southern Miss,2007
wr,Brandon Collins,"Brenham, Texas",Brenham,0,167,,4,,26,Texas,2007
ath,Brandon Williams,"Beaumont, Texas",Central,78,225,,4,,26,Texas A&M,2007
de,Ben Bass,"Plano, Texas",West,0,263,,3,,26,Texas A&M,2007
de,Miguel Chavis,"Chatham, Virginia",Hargrave Military Academy,78,255,,3,,26,Clemson,2007
dt,Ian Williams,"Altamonte Springs, Florida",Lyman,0,294,,3,,26,Notre Dame,2007
qb,Phil Haig,"Inver Grove Heights, Minnesota",Sibley,78,185,,3,,26,Illinois,2007
rb,Darren Evans,"Indianapolis, Indiana",Warren Central,0,207,,3,,26,Virginia Tech,2007
lb,Austin Stafford,"Hayward, California",Hayward,78,197,,3,,26,Nebraska,2007
db,DeAndre West,"Oakland, California",Wilson College Prep,78,195,,3,,26,San Diego State,2007
ol,Josh Marks,"Catawissa, Pennsylvania",Southern Columbia,78,300,,3,,26,Penn State,2007
te,Brandon Barden,"Lincolnton, Georgia",Lincoln County,0,211,,3,,26,Virginia Tech,2007
qb,Alton Voss,"New Port Richey, Florida",Gulf,0,213,,3,,26,South Florida,2007
de,Billy Winn,"Las Vegas, Nevada",Las Vegas,78,266,,3,,27,Boise State,2007
wr,James Kirkendoll,"Round Rock, Texas",Round Rock,0,178,,4,,27,Texas,2007
db,Jordan Mabin,"Macedonia, Ohio",Nordonia,0,178,,3,,27,Northwestern,2007
de,Adewale Ojomo,"Hialeah, Florida",Hialeah,78,217,,3,,27,Miami (FL),2007
ol,Evan Blankenship,"Monaca, Pennsylvania",Center,78,310,,3,,27,Ohio State,2007
db,Quinton Richardson,"Seattle, Washington",O'Dea,65,204,,3,,27,Washington,2007
rb,Joseph Reese,"Pflugerville, Texas",Hendrickson,78,190,,3,,27,Arizona,2007
te,Danny Parker,"Rockville, Maryland",Good Counsel,78,228,,3,,27,Duke,2007
lb,Drew Dudley,"College Station, Texas",A&M Consolidated,0,212,,3,,27,Kansas,2007
qb,Chazz Anderson,"Pickerington, Ohio",Pickerington Central,0,197,,3,,27,Cincinnati,2007
ath,Joseph Hills,"Palmetto, Florida",Palmetto,78,213,,4,,27,South Carolina,2007
ol,Mitchell Schwartz,"Pacific Palisades, California",Palisades,78,297,,3,,27,California,2007
dt,Chris Perry,"Keller, Texas",Fossil Ridge,0,319,,3,,27,Miami (FL),2007
qb,L.D. Crow,"Clearwater, Florida",Countryside,0,213,,3,,27,Stanford,2007
lb,Broderick Binns,"St. Paul, Minnesota",Cretin-Derham Hall,78,235,,3,,27,Iowa,2007
dt,William Brimfield,"Neeses, South Carolina",Hunter-Kinard-Tyler,78,287,,3,,28,Tennessee,2007
lb,Stanley Hunter,"Duncan, South Carolina",Byrnes,65,205,,3,,28,Clemson,2007
db,Eain Smith,"Hollywood, Florida",Chaminade Madonna,0,177,,3,,28,West Virginia,2007
ol,Nick Fairley,"Mobile, Alabama",Williamson,0,257,,3,,28,Auburn,2007
ath,Reggie Dunn,"Los Angeles, California",Verbum Dei,0,158,,4,,28,Oregon State,2007
ol,William Alvarez,"Woodbridge, Virginia",C. D. Hylton,78,305,,3,,28,Virginia Tech,2007
qb,Wesley Carroll,"Ft. Lauderdale, Florida",St. Thomas Aquinas,78,190,,3,,28,Mississippi State,2007
de,Myles Caragein,"Pittsburgh, Pennsylvania",Keystone Oaks,0,258,,3,,28,Pittsburgh,2007
rb,Zeke Rozier,"Cochran, Georgia",Bleckley County,78,205,,3,,28,Georgia Southern,2007
wr,Markish Jones,"Spartanburg, South Carolina",Gettys D Broome,0,183,,4,,28,Clemson,2007
de,Linwan Euwell,"Tarboro, North Carolina",Southwest Edgecombe,78,210,,3,,28,North Carolina,2007
qb,Torrey Smith,"Stafford, Virginia",Stafford,0,184,,3,,28,Maryland,2007
te,Chris Drager,"Jefferson Hills, Pennsylvania",Thomas Jefferson,78,232,,3,,28,Virginia Tech,2007
lb,Calvin Sutton,"Deland, Florida",Deland,0,208,,3,,28,South Florida,2007
rb,Morgan Williams,"Canton, Ohio",McKinley,78,190,,3,,29,Toledo,2007
db,Dominique Ellis,"Wendell, North Carolina",East Wake,65,181,,3,,28,North Carolina State,2007
de,Duke Lemmens,"Westlake Village, California",Oaks Christian,78,231,,3,,29,Florida,2007
lb,Tyler Nielsen,"Humboldt, Iowa","",78,210,,3,,29,Iowa,2007
de,Jared Glover,"Bixby, Oklahoma","",78,220,,3,,29,Oklahoma State,2007
lb,John Tyndall,"Pacific Grove, California",Pacific Grove,78,214,,3,,29,California,2007
dt,Nick Gentry,"Prattville, Alabama",Prattville,78,265,,3,,29,Alabama,2007
db,Addison Williams,"Atlanta, Georgia",Westlake,0,169,,3,,29,South Carolina,2007
ol,Nick Schepis,"Cuyahoga Falls, Ohio",Walsh Jesuit,0,273,,3,,29,Boston College,2007
ol,Devan Cunningham,"Sacramento, California",Grant,78,305,,3,,29,Fresno State,2007
wr,Martell Webb,"Pontiac, Michigan",Northern,78,225,,4,,29,Michigan,2007
ath,Steve Paskorz,"Pittsburgh, Pennsylvania",Hampton,78,215,,4,,29,Notre Dame,2007
te,Brian Linthicum,"Charlottesville, Virginia",St. Anne's-Belfield,0,217,,3,,29,Clemson,2007
qb,Matt Rodgers,"Pittsburgh, Pennsylvania",Seton La Salle,78,193,,3,,29,Akron,2007
qb,Joe Weatherford,"Land O' Lakes, Florida",Land O' Lakes,0,188,,3,,29,UCF,2007
lb,Miles Burris,"Granite Bay, California",Granite Bay,0,242,,3,,30,San Diego State,2007
wr,Roderick Davis,"Memphis, Tennessee",Wooddale,78,192,,4,,30,Mississippi,2007
db,Joseph Nicolas,"Homestead, Florida",Homestead,78,198,,3,,30,Miami (FL),2007
ol,Clint Boling,"Alpharetta, Georgia",Chattahoochee,0,261,,3,,30,Georgia,2007
qb,Nick Foles,"Austin, Texas",Westlake,78,235,,3,,30,Michigan State,2007
de,Jontae Bumpus,"Muskogee, Oklahoma","",78,225,,3,,30,Oklahoma,2007
qb,Chris Johnson,"Paterson, New Jersey",John F. Kennedy,0,202,,3,,30,Boston College,2007
de,Keith Newell,"Trenton, New Jersey",Trenton Central,78,280,,3,,30,Rutgers,2007
rb,Andre Tate',"Mendota Heights, Minnesota",Sibley,78,215,,3,,30,Minnesota,2007
db,Delvin Breaux,"New Orleans, Louisiana",McDonogh 35,78,175,,3,,30,LSU,2007
ath,Gilbert Moye,"Diboll, Texas",Diboll,78,200,,4,,30,Missouri,2007
te,George Bryan,"Wilmington, North Carolina",New Hanover,78,250,,3,,30,North Carolina State,2007
lb,John Jones,"Sarasota, Florida",Booker,78,210,,3,,30,Florida,2007
ol,Ibn Latif,"Midlothian, Virginia",Manchester,78,290,,3,,30,Virginia Tech,2007
dt,Logan Walls,"Dawsonville, Georgia",Dawson County,78,272,,3,,30,Georgia Tech,2007
qb,Kellen Moore,"Prosser, Washington",Prosser,78,176,,3,,31,Boise State,2007
dt,Wayne Thomas,"Nottingham, New Jersey",Nottingham,78,285,,3,,31,Rutgers,2007
lb,Aaron Gresham,"Mayo, Florida",Lafayette,78,222,,3,,31,Florida State,2007
lb,Hunter Ovens,"Sarasota, Florida",Cardinal Mooney,78,220,,3,,31,Virginia Tech,2007
db,Bernard Brinson,"Greenville, Florida",Madison,65,169,,3,,31,Florida State,2007
de,Scott Smith,"Honolulu, Hawaii",St. Louis,78,240,,3,,31,California,2007
te,Frank Avery,"Galveston, Texas",Ball,78,230,,3,,31,Texas A&M,2007
rb,Charles Neal,"Anaheim, California",Esperanza,78,210,,3,,31,Oregon,2007
ath,Jeremy Kerley,"Hutto, Texas",Hutto,65,170,,4,,31,TCU,2007
de,Vincent Browne,"Lisbon, Ohio",David Anderson,0,239,,3,,31,Northwestern,2007
ol,Trey Davis,"Farmington, Minnesota",Farmington,78,275,,3,,31,Minnesota,2007
ol,Will Furlong,"DeLand, Florida",Deland,78,275,,3,,31,Florida State,2007
db,Anthony Wright,"Compton, California",Compton,0,180,,3,,31,Colorado,2007
wr,D.J. Donley,"Folkston, Georgia",Charlton County,78,200,,4,,31,Georgia Tech,2007
ol,Kenny Plue,"Rensselaer, New York",Rensselaer,78,352,,3,,32,Boston College,2007
ath,Mason Robinson,"Somerville, New Jersey",Somerville,0,180,,4,,32,Rutgers,2007
dt,Josh Chapman,"Hoover, Alabama",Hoover,78,280,,3,,32,Alabama,2007
wr,Jason Barnes,"Charlotte, North Carolina",Independence,0,197,,4,,32,South Carolina,2007
lb,Robert Mullins,"Los Angeles, California",Dorsey,78,191,,3,,32,California,2007
rb,Brandon Johnson,"Compton, California",Dominguez,0,184,,3,,32,Washington,2007
de,Justin Edison,"Los Angeles, California",Verbum Dei,78,220,,3,,32,UCLA,2007
te,Nick Provo,"Greenacres, Florida",John I. Leonard,0,213,,3,,32,Syracuse,2007
lb,Will Darkins,"Lake Oswego, Oregon",Lake Oswego,78,217,,3,,32,Oregon State,2007
de,Ravi Pradanhang,"Jersey City, New Jersey",St. Peter's Prep,78,240,,3,,32,William & Mary,2007
ol,Paul Simkovich,"Latrobe, Pennsylvania",Greater Latrobe,78,298,,3,,32,Akron,2007
db,Cameron Collins,"Santa Monica, California",Santa Monica,0,194,,3,,32,Oregon State,2007
qb,James Stallons,"Macomb, Michigan",Dakota,0,171,,3,,32,Wisconsin,2007
db,Tyrell Worthington,"Greenville, North Carolina",South Central,78,180,,3,,32,East Carolina,2007
wr,Brandon Carswell,"Milpitas, California",Milpitas,0,172,,4,,33,USC,2007
lb,Brandon Lindsey,"Aliquippa, Pennsylvania",Aliquippa,78,220,,3,,33,Pittsburgh,2007
de,Fred Jones,"Tyrone, Georgia",Sandy Creek,0,222,,3,,33,Indiana,2007
dt,Justin Cheadle,"Bakersfield, California",Bakersfield,0,266,,3,,33,California,2007
lb,Ronnie St.Fleur,"Hollywood, Florida",Hollywood Hills,78,221,,3,,33,Tennessee State,2007
ath,Davon Morgan,"Richmond, Virginia",Varina,0,184,,3,,33,Virginia Tech,2007
qb,Nathan Dick,"Allen, Texas",Allen,0,200,,3,,33,Arkansas,2007
rb,Jeremy Reed,"Great Bend, Kansas",Great Bend,65,205,,3,,33,Kansas State,2007
ol,Sione Tau,"Honolulu, Hawaii",Damien,78,284,,3,,33,Colorado,2007
ol,Courtney Green,"Corsicana, Texas",Corsicana,78,285,,3,,33,Baylor,2007
de,Justin Young,"Germantown, Maryland",Northwest,78,255,,3,,33,Virginia Tech,2007
db,Evan Rodriguez,"North Bergen, New Jersey",North Bergen,0,211,,3,,33,West Virginia,2007
te,Josh Rooks,"Holland, Michigan",Holland Christian,78,250,,3,,33,Northwestern,2007
db,Michael Bolden,"Evanston, Illinois",Evanston,78,175,,3,,33,Northwestern,2007
de,Antoine Carter,"Ft. Lauderdale, Florida",Dillard,0,226,,3,,34,Auburn,2007
ath,Denarius Moore,"Tatum, Texas",Tatum,78,175,,3,,34,Tennessee,2007
wr,Corey Wilson,"Carrollton, Texas",Creekview,0,184,,3,,34,Oklahoma,2007
qb,Ryan Lindley,"Lakeside, California",El Capitan,0,205,,3,,34,San Diego State,2007
db,Dominique Joseph,"Philadelphia, Pennsylvania",Roman Catholic,78,195,,3,,34,Virginia,2007
de,Julian Miller,"Columbus, Ohio",Beechcroft,0,203,,3,,34,West Virginia,2007
dt,Renaldo Sagesse,"Montreal, Quebec",Montreal Vieux School,78,315,,3,,34,Michigan,2007
lb,Greg Jones,"Cincinnati, Ohio",Moeller,0,210,,3,,34,Michigan State,2007
db,Tejay Johnson,"Garland, Texas",South Garland,0,185,,3,,34,TCU,2007
te,Mark Ambrose,"Mt. Carmel, Pennsylvania",Mt. Carmel,78,225,,3,,34,Virginia,2007
ol,Donald Stephenson,"Blue Springs, Missouri",Blue Springs,0,282,,3,,34,Oklahoma,2007
ol,C.J. Wood,"Gainesville, Georgia",Gainesville High School,0,275,,3,,34,Marshall,2007
rb,Josh Oglesby,"Garner, North Carolina",Garner,0,205,,3,,34,Virginia Tech,2007
lb,Josh Linam,"Tavares, Florida",Tavares,0,230,,3,,34,UCF,2007
te,Dante Pinchback,"Irving, Texas","",78,255,,3,,35,Kansas State,2007
wr,Hubert Anyiam,"Garland, Texas",North Garland,0,163,,3,,35,Oklahoma State,2007
ath,Sam Proctor,"Pearland, Texas","",78,202,,3,,35,Oklahoma,2007
ol,Caleb Ruch,"Quakertown, Pennsylvania",Quakertown,78,285,,3,,35,Rutgers,2007
de,Damario Ambrose,"Mobile, Alabama",Davidson,78,240,,3,,35,Arkansas,2007
de,Andre Ferguson,"Redlands, California",East Valley,0,200,,3,,35,Idaho,2007
dt,Dominique Hamilton,"El Paso, Texas",Chapin,0,279,,3,,35,Missouri,2007
db,Curtis Thomas,"Aldine, Texas",Aldine,78,190,,3,,35,Minnesota,2007
db,Al-Majid Hutchins,"East Orange, New Jersey",East Orange,65,180,,3,,35,Rutgers,2007
rb,Daryl Vereen,"Huntersville, North Carolina",North Mecklenburg,78,205,,3,,35,Tennessee,2007
lb,LeBron Daniel,"Cleveland, Ohio",Glenville Academic Campus,0,226,,3,,35,Iowa,2007
ol,Clyde Yandell,"Saint Augustine, Florida",Nease,0,304,,3,,35,Georgia Tech,2007
de,Nickcaro Golding,"Evanston, Illinois",Evanston,0,219,,3,,36,Purdue,2007
te,Zack Pianalto,"Springdale, Arkansas",Springdale,78,215,,3,,36,North Carolina,2007
wr,Walter Hill,"Gainesville, Georgia",East Hall,78,200,,3,,36,Georgia,2007
lb,Romale Tucker,"New Berlin, New York",Milford Academy,0,204,,3,,36,Syracuse,2007
db,Sidney Glover,"Warren, Ohio",Harding,65,202,,3,,36,West Virginia,2007
de,Patrick Grant,"Lauderdale Lakes, Florida",Boyd Anderson,78,220,,3,,36,Louisville,2007
rb,Carmon Boyd-Anderson,"Jacksonville, Texas",Jacksonville,78,200,,3,,36,Kansas,2007
lb,Tanner Shuck,"Jenks, Oklahoma",Jenks,65,225,,3,,36,Rice,2007
dt,Tim Lamb,"Tallahassee, Florida",Lincoln,65,315,,3,,36,Auburn,2007
ol,Kyle Coulahan,"Pensacola, Florida",Catholic,78,320,,3,,36,Auburn,2007
ol,Jaymes Brooks,"Newport News, Virginia",Denbigh,78,296,,3,,36,Virginia Tech,2007
db,James Thomas,"La Marque, Texas",La Marque,0,169,,3,,37,Oklahoma State,2007
ol,Quentin Saulsberry,"Independence, Mississippi",Independence,78,270,,3,,37,Mississippi State,2007
te,Matt Boyer,"Berkeley Heights, New Jersey",Governor Livingston,0,265,,3,,37,Princeton,2007
de,Cameron Jordan,"Chandler, Arizona",Chandler,78,250,,3,,37,California,2007
lb,Bryce McNaul,"Eden Prairie, Minnesota",Eden Prairie,0,242,,3,,37,Northwestern,2007
